text,label
slavia nebo sparta,sparta_slavia
máš radši slávii nebo spartu,sparta_slavia
jsi fanoušek sparty nebo slávie,sparta_slavia
co si myslíš o putinovi,stupid_question
jak bys popsala putina,stupid_question
co říkáš na putina,stupid_question
co nejvíc nemáš ráda,what_dont_like
co nesnášíš,what_dont_like
co ti vadí,what_dont_like
existuje ježíšek,baby_jesus
je ježíšek opravdový,baby_jesus
je ježíšek opravdický,baby_jesus
co je to armáda,what_is_army
co je armáda,what_is_army
co je vůbec ta armáda,what_is_army
definuj armáda,what_is_army
co znamená slovo armáda,what_is_army
máš ráda lidi,_garbage
nevadí ti že ti furt píšu,_garbage
nevadí ti odpovídat na dotazy,_garbage
neunavujou tě ty otázky,_garbage
bude válka,will_there_be_war
myslíš že půjdem do války,will_there_be_war
myslíš že začne vojenský konflikt,will_there_be_war
půjdem válčit,will_there_be_war
kdo je tvůj nadřízený,who_is_boss
kdo je tvůj šéf,who_is_boss
kdo ti velí,who_is_boss
kdo je tvůj velitel,who_is_boss
čí rozkazy posloucháš,who_is_boss
kdo je tvůj boss,who_is_boss
jakou máš hodnost,your_rank
co máš za hodnost,your_rank
máš atomovky,stupid_question
můžeš odpálit atomovku,stupid_question
máš atomové bomby,stupid_question
máš velké červené tlačítko,stupid_question
jakou hodnost bych měl v armádě,what_rank_for_me
co bych měl za hodnost jako vysokoškolák,what_rank_for_me
co bych dostal za hodnost když studuju vysokou,what_rank_for_me
jak poznám co bych měl za hodnost,what_rank_for_me
co bych měl za hodnost,what_rank_for_me
v čem jsi naprogramována,_garbage
v čem tě napsali,_garbage
v jakém jazyce jsi napsaná Adélo,_garbage
jaké jsou hodnosti armády,what_ranks_are_there
jaké jsou všechny hodnosti,what_ranks_are_there
jaké hodnosti používá česká armáda,what_ranks_are_there
napiš mi hodnosti,what_ranks_are_there
na čí straně je ačr,what_is_czech_army
co je to česká armáda,what_is_czech_army
definuj česká armáda,what_is_czech_army
vysvětli mi co je česká armáda,what_is_czech_army
jak je stará česká armáda,how_old_czech_army
kdy vznikla česká armáda,how_old_czech_army
v jakém roce vznikla česká armáda,how_old_czech_army
jaké zbraně máte v armádě,what_guns_in_army
co máte za pušky v armýdě,what_guns_in_army
jaké pistole používáte,what_guns_in_army
co bych měl za zbraň v armádě,what_guns_in_army
jaké jsou hodnoty AČR,army_values
jaké hodnoty vyznává AČR,army_values
jaké hodnoty mají vojáci,army_values
jaké zásady armáda uctívá,army_values
jakými zásadami se armáda řídí,army_values
kde v zahraničí AČR působí,where_army_foreign
na jakých misích byla AČR,where_army_foreign
kde naši vojáci v zahraničí jsou,where_army_foreign
kam nasazují naše vojáky,where_army_foreign
jaké máte v armádě tanky,what_tanks_in_army
co máme za tanky,what_tanks_in_army
jaké má AČR tanky,what_tanks_in_army
máte v armádě multisportku?,what_benefits
dostáváte stravenky?,what_benefits
jaké mají vojáci benefity,what_benefits
co bychměl za benefity v armádě,what_benefits
co můžu dostat za benefity jako voják,what_benefits
kolik platíte?,what_salary_for_me
jaký bych měl plat v armádě,what_salary_for_me
kolik bych měl peněz,what_salary_for_me
jak poznám kolik bych měl plat,what_salary_for_me
jak je to s výsluhama,what_retirement_benefits
kdy mám právo na výsluhy,what_retirement_benefits
kdo dostává výsluhy,what_retirement_benefits
kolik jsou výsluhy,what_retirement_benefits
jaké útvary má AČR,what_types_of_army
jaké jsou části české armády,what_types_of_army
na jaké útvary se dělí armáda,what_types_of_army
co za části má naše armáda,what_types_of_army
co to jsou pozemní síly,what_ground_forces
řekni mi víc o pozemních silách,what_ground_forces
jak fungují pozemní síly,what_ground_forces
co to jsou vzdušné síly,what_air_forces
definuj vzdušné síly,what_air_forces
řekni mi více o vzdušných silách,what_air_forces
co jsou to ty speciální síly,what_special_forces
speciální síly,what_special_forces
jak fungují speciální síly,what_special_forces
řekni mi více o kybernetických silách,what_cyber_forces
co to jsou kybernetické síly,what_cyber_forces
pověz mi víc o kybernetických silách,what_cyber_forces
co to jsou aktivní zálohy,what_backup_squad
chci slyšet víc o aktivních zálohách,what_backup_squad
řekni mi víc o AZ,what_backup_squad
pověz mi víc o AZ,what_backup_squad
co je to mechanizované vojsko,what_mechanized_infantry
chci slyšet víc o mechanizovaném vojsku,what_mechanized_infantry
řekni mi víc o mechanizovaném vojsku,what_mechanized_infantry
pověz mi víc o mechanizovaném vojsku,what_mechanized_infantry
kdo to jsou ti výsadkáři,what_paratroopers
chci slyšet víc o výsadkářích,what_paratroopers
řekni mi víc o výsadkářích,what_paratroopers
pověz mi víc o výsadkářích,what_paratroopers
co to je průzkum,what_recon
chci slyšet víc o průzkumných silách,what_recon
řekni mi víc o průzkumnících,what_recon
pověz mi víc o průzkum,what_recon
co to je dělostřelectvo,what_artillery
chci slyšet víc o dělostřelectvu,what_artillery
řekni mi víc o dělostřelectvu,what_artillery
pověz mi víc o dělostřeleckém útvaru,what_artillery
co to je ženista,what_engineers
chci slyšet víc o ženijním útvarů,what_engineers
řekni mi víc o ženistech,what_engineers
pověz mi víc o ženistech,what_engineers
co dělá chemické vojsko,what_chemical
chci slyšet víc o chemickém vojsku,what_chemical
řekni mi víc o chemickém vojsku,what_chemical
pověz mi víc o protichemickém vojsku,what_chemical
co má na starost logistický útvar,what_logistics
chci slyšet víc o logistice,what_logistics
řekni mi víc o logistickém útvaru,what_logistics
pověz mi víc o logistickém útvaru,what_logistics
co dělá taktické letectvo,what_tactical_af
chci slyšet víc o taktickém letectvu,what_tactical_af
řekni mi víc o taktickém letectvu,what_tactical_af
pověz mi víc o taktickém letectvu,what_tactical_af
co dělá vrtulníkové letectvo,what_helicopter_af
chci slyšet víc o vrtulnících,what_helicopter_af
řekni mi víc o vrtulníkovém letectvu,what_helicopter_af
pověz mi víc o vrtulníkách,what_helicopter_af
co dělá dopravní letectvo,what_transport_af
chci slyšet víc o dopravním letectvu,what_transport_af
řekni mi víc o dopravním letectvu,what_transport_af
pověz mi víc o dopravním letectvu,what_transport_af
co dělá protivzdušná obrana,what_antiaircraft_af
chci slyšet víc o protivzdušné obraně,what_antiaircraft_af
řekni mi víc o protivzdušné obraně,what_antiaircraft_af
pověz mi víc o protivzdušné obraně,what_antiaircraft_af
co má na starost řízení letového provozu,what_air_traffic_control
chci slyšet víc o ŘLP,what_air_traffic_control
řekni mi víc o ŘLP,what_air_traffic_control
pověz mi víc o řízení letového provozu,what_air_traffic_control
co dělá 601. skss,what_601_skss
chci slyšet víc o skss,what_601_skss
řekni mi víc o 601 skss,what_601_skss
pověz mi víc o 601 skss,what_601_skss
co znamená cpss,what_cpss
chci slyšet víc o cpss,what_cpss
řekni mi víc o cpss,what_cpss
pověz mi víc o cpss,what_cpss
co dělá SOATU,what_soatu
chci slyšet víc o SOATU,what_soatu
řekni mi víc o SOATU,what_soatu
pověz mi víc o SOATU,what_soatu
co to jsou informační operace,what_info_op
chci slyšet víc o informační operaci,what_info_op
řekni mi víc o informačních operacích,what_info_op
pověz mi víc o info op,what_info_op
co to jsou kybernetické operace,what_cyber_op
chci slyšet víc o kybernetických operacích,what_cyber_op
řekni mi víc o kyberoperacích,what_cyber_op
pověz mi víc o kybernetickejch operacích,what_cyber_op
jak fungují krajské pěší roty,what_region_infantry
chci slyšet víc o pěších rotách,what_region_infantry
řekni mi víc o krajských pěších roty,what_region_infantry
pověz mi víc o krajských pěších roty,what_region_infantry
co to je aktivní záloha útvarů,what_backup_squad
chci slyšet víc o aktivních zálohách,what_backup_squad
řekni mi víc o aktivní záloha útvarů,what_backup_squad
pověz mi víc o AZ útvarů,what_backup_squad
jaká je nejlépe placená pozice?,best_paid_position
kde najdu otevřené pozice?,free_positions
jaká je nejbezpečnější pozice?,free_positions
budu moct řídit tank?,free_positions
jaká je nejnebezpečnější pozice?,free_positions
proč bych měl vstoupit do armády?,why_enter_army
proč bych měl narukovat?,why_enter_army
proč bych se měl stát vojákem?,why_enter_army
z jakého důvodu bych se měl k vám přidat?,why_enter_army
máš hlad?,adela_jeste_nevecerela
už jsi večeřela?,adela_jeste_nevecerela
měla jsi už večeři?,adela_jeste_nevecerela
jedla jsi už?,adela_jeste_nevecerela
vadí že mám rovnátka?,teeth
máte přátelský kolektiv?,_garbage
budu msuet kartáčkem čistit záchody?,_garbage
chodíte spolu do sprchy?,_garbage
musím si dávat pozor když mi spadne mýdlo ve sprše?,_garbage
máte skiny na zbraně?,_garbage
můžu si zbraň vzít domů?,_garbage
máš to ráda zezadu?,stupid_question
vykouříš mi?,stupid_question
rajcují tě muži v uniformě?,stupid_question
proč jsi tak negativní?,_garbage
budeme kamarádi?,_garbage
jsi nácek?,stupid_question
jsou v armádě nácci?,stupid_question
jde tě hacknout?,_garbage
uvaříš mi?,_garbage
uděláš mi sendvič?,_garbage
jsi feministka?,_garbage
kam mám letět na dovolenou?,_garbage
pošle nás pavel do války?,general_pavel
je generál pavel západní loutka?,general_pavel
je petr pavel velitel ačr?,general_pavel
jsou v armádě fyzické testy?,are_there_tests
jsou v armádě psychotesty?,are_there_tests
musím absolvovat prohlídku od doktora?,are_there_tests
musím mít nějakou fyzičku?,are_there_tests
jak se v armádě chováte k lgbt komunitě?,lgbtqia
vadí že jsem gay?,lgbtqia
vadí že jsem lesba?,lgbtqia
nebinární,lgbtqia
vadí že jsem trans?,lgbtqia
vadí že jsem lgb?,lgbtqia
můžu pít?,can_i_drink
můžu pít alkohol?,can_i_drink
je alkohol zakázaný?,can_i_drink
chlastá se v armádě?,can_i_drink
hitler,stupid_question
stalin,stupid_question
můžu do armády bez maturity,only_elementary_school_finished
vadí že nemám maturitu,only_elementary_school_finished
chci do armády,where_to_start
na jakou pozici dostanu rekrutační bonus,recruitment_bonus
kdy dostanu verbovací bonus,recruitment_bonus
zopakovat fyzické testy,repeating_physical_tests
vadí že šilhám?,strabism
můžu do armády s učňákem,only_elementary_school_finished
můžu být voják když mám jen sošku,only_elementary_school_finished
jak dlouho mi platí prohlídka,length_of_legitimacy_of_health_check
měl jsem operaci kolene,plastic_surgery_of_the_cruciate_ligament
mám zvýšenou hladinu bilirubinu,hyperbilirubinemia
chci se přihlásit na UO,university_enrollment
přihlašování na UO,university_enrollment
jde o vakcinaci,covid_vaccination
musím projít výcvikem?,basic_requirements_for_entering_the_army
kde všude probíhá výcvik,location_of_physical_tests
kde můžu absolvovat výcvik,location_of_physical_tests
co musím splnit abych mohl k hradní stráži,bmi_for_castle_guard
co je na armádě zajímavého,why_enter_army
je mi 50 můžu do záloh?,age_upper_limit
je mi 40 můžu I tak být voják?,age_upper_limit
je mi čtyřicet můžu být záložák?,age_upper_limit
můžu v padesáti do armády?,age_upper_limit
jsou v AZ jen muži?,women_in_active_backups
nedělají se ty testy I nějakou sobotu nebo neděli?,physical_tests_over_weekends
kde pak budu pracovat jako voják?,work_location
měl jsem nedávno plastiku kolene vezmete mě?,plastic_surgery_of_the_cruciate_ligament
vezmeš si mě?,_garbage
co mám dělat když žádná pozice neodpovídá mému vzdělání,education_and_vaccated_positions
bere to armády i lidi s kronem?,crohn_illness
když vstoupím do armády tak si musím nechat odstranit tetování?,tattoo_erasure
můžu jako voják dělat to co dělám teď jako civil,civil_expertise_and_army_position
jsem dost potetovaný můžu do záloh s tím,tattoo
jsi robot adélo,are_you_robot
jsi člověk nebo ne,are_you_human
chodíš s někým?,stupid_question
máš ráda putina?,stupid_question
adélo máš ráda nás lidi?,_garbage
co přesně myslíš českou armádou,what_is_czech_army
s jakýma tankama se v české armádě můžu setkat,what_tanks_in_army
jak zjistím kolik peněz bych měl jako voják,what_salary_for_me
kdo všechno spadá pod letectvo?,what_air_forces
řlp,what_air_traffic_control
jaké musím splnit testy,are_there_tests
můžu jako nebinární člověk do armády?,lgbtqia
jak se přidám do armády,where_to_start
jak se co nejrychleji stanu vojákem,where_to_start
chci být voják,where_to_start
chci se přidat do armáda,where_to_start
chci narukovat,where_to_start
jak se přihlásím na univerzitu obrany,university_enrollment
jak se přihlásím na VSŠ,vss_recruit
jak se přihlásím vojenskou střední,vss_recruit
jak se stanu záložákem,where_to_start
jak se stanu aktivní zálohy,where_to_start
chci na UO,university_enrollment
jak se dostanu na UO,university_enrollment
chci do AZ,where_to_start
jak se dostanu do AZ,where_to_start
chci na vsš,vss_recruit
jak se přihlásím na VSŠ,vss_recruit
chci být voják z povolání,where_to_start
jak se stanu vojákem,where_to_start
chci na dobrovolné vojenské cvičení,dvc_recruit
chci na cvičení,dvc_recruit
přihlásit na cvičení,dvc_recruit
aktivní zálohy,what_backup_squad
univerzita obrany,university_enrollment
dobrovolné vojenské cvičení,dvc_recruit
voják z povolání,where_to_start
vojenská střední,vss_recruit
základní informace,where_to_start
Jak se do armáda dostat,where_to_start
Co všechno je potřeba udělat abych se stala vojačkou,where_to_start
Jak vstoupit do armády,where_to_start
kde začít,where_to_start
Jaký je nejrychlejší způsob abyste se o mně v armáda dozvěděli,where_to_start
správný postup pro přijetí do armáda,where_to_start
Jak mohu začít pokud se chci stát členem armáda,where_to_start
Které kroky bych měl udělat abych se mohl stát vojákem,where_to_start
Jak se mohu stát součástí armáda,where_to_start
Co je potřeba udělat abych se stal členem armáda,where_to_start
jak se stanu vojákem,where_to_start
jak začít,where_to_start
jak začnu když chci narukovat,where_to_start
práce,search_job_position
hledám práci,search_job_position
pracovní pozice,search_job_position
jaké jsou volné pozice,search_job_position
volné pozice,search_job_position
vyhledat pracovní pozice,search_job_position
otevřené pozice,search_job_position
chci pracovat pro armádu,search_job_position
jsou na ukrajině nacisti,stupid_question
mzda,what_salary_for_me
plat,what_salary_for_me
jaké jsou výhody práce v armádě,why_enter_army
jak probíhá nábor,are_there_tests
co je všechno potřeba pro vstup do armády,basic_requirements_for_entering_the_army
nabídka volných pracovních míst,search_job_position
nabíráte lidi po padesátce,age_upper_limit
co mám dělat když se k vám chci připojit,where_to_start
jak se dostanu k zálohám,where_to_start
jakou pušku v armádě dostanu,what_guns_in_army
jaké jsou omezení pro vstup do armády,basic_requirements_for_entering_the_army
do jakého útvaru můžu nastoupit,where_to_start
na jaké pozice se vyplácí náborový příspěvek,recruitment_bonus
jak se přihlásím na vojenskou školu,university_enrollment
jaké jsou nejdůležitější kroky v náborovém procesu pro přijetí nových členů do armády?,are_there_tests
jaké jsou typické fáze výběrového řízení pro přijetí?,are_there_tests
"co musím udělat, abych mohl jít do záloh?",where_to_start
jakou budu mít hodnost při nástupu?,what_rank_for_me
co musí člověk udělat aby získal vyšší hodnost,what_rank_for_me
teplé místečka,stupid_question
jak je to s dovolenou,what_benefits
kolik mi musí být abych mohla vstoupit do armády,age_upper_limit
Co je to dobrovolné vojenské cvičení,what_is_dvc
co znamená dvc,what_is_dvc
kde probíhá dobrovolné vojenské cvičení,what_is_dvc
mají různé pluky různé fyzické testy,physical_tests_details
jak vypadají fyzické testy,physical_tests_details
jaké jsou termíny pro dobrovolné vojenské cvičení,what_is_dvc
kdy je dvc,what_is_dvc
Podléhají příjmy po dobu cvičení dani z příjmů fyzických osob?,taxes_and_training
daně při výcviku,taxes_and_training
řekni mi něco o kurzu základní přípravy,what_is_kzp
co je kzp,what_is_kzp
co znamená kzp,what_is_kzp
řekni mi něco o vojenské škole,university_enrollment
jak se stanu studentem vojenské školy,university_enrollment
je pozice vojáka z povolání vhodná pro všechny,basic_requirements_for_entering_the_army
jaký je rozdíl mezi aktivní zálohou a vojákem z povolání,what_backup_squad
pro koho je dobrovolné vojenské cvičení,what_is_dvc
"můžu začít studovat na vojenské škole, když je mi padesát",university_enrollment
kde jsou rekrutační místa,where_recruit
jak se stát důstojníkem armády čr,where_to_start
Jaké jsou kritéria pro hodnocení výsledků fyzických a psychologických testů během náborového procesu?,physical_tests_details
Jaký je typický průběh přijímacího pohovoru do armády?,are_there_tests
Jaká jsou kritéria pro posouzení fyzického stavu uchazeče během přijímacího pohovoru do armády?,physical_tests_details
kdo je prezidentem čr,who_is_president_cz
kdo je prezident,who_is_president_cz
kdo je český prezident,who_is_president_cz
jaké odbornosti poptáváte?,what_skills
musím umět anglicky,what_skills
musím mít řidičák?,what_skills
musím umět nějaký jazyk?,what_skills
jak vypadá fyzická zkouška,physical_tests_details
co je součástí fyzické přípravy,preparation_for_physical_tests
co mě čeká při výcviku,what_is_kzp
kde probíhá výcvik,what_is_kzp
mám jako voják nárok na volno?,what_benefits
Jaké jsou při vstupu do armády výkonostní limity?,physical_tests_details
kde je náborové středisko,where_recruit
kolik je plat vojáka z povolání,what_salary_for_me
jaký je aplikační proces,where_to_start
jaký je výcvik,what_is_kzp
můžu se dát k paragánům,free_positions
můžu být paragan,free_positions
vezmetě mě k parašutistům,free_positions
co mám dělat abych se dostal k aktivním zálohám,where_to_start
aktivní zálohy,what_backup_squad
požadavky na věk a vzdělání,basic_requirements_for_entering_the_army
fyzická zdatnost,physical_tests_details
kolik bere voják z povolání,what_salary_for_me
požadavky na uchazeče,basic_requirements_for_entering_the_army
na co se můžu zeptat,what_can_i_ask
jaký můžu položit dotaz,what_can_i_ask
nevím na co se mám zeptat,what_can_i_ask
Co ti můžu říci?,what_can_i_ask
Na co všechno se můžu zeptat?,what_can_i_ask
Co mi všechno povíš?,what_can_i_ask
S čím mi můžeš pomoci?,what_can_i_ask
Co všechno umíš?,what_can_i_ask
Nevím na co se můžu zeptat,what_can_i_ask
Jak se máte?,how_are_you
Jak se máš?,how_are_you
Jak to jde?,how_are_you
jak je,how_are_you
jak je adélo,how_are_you
Jak se jmenuješ?,what_is_your_name
Kdo jsi?,what_is_your_name
Kdo je tam?,what_is_your_name
Identifikuj se.,what_is_your_name
Jaké je Tvé jméno?,what_is_your_name
Prozradíš mi svoje jméno?,what_is_your_name
"Zajímá mě, jak se jmenuješ.",what_is_your_name
Díky,thank_you
Děkuji ti,thank_you
Děkuji za tvou pomoc,thank_you
děkuju,thank_you
Vždyť to vůbec nejde!,complain
Vůbec to nefunguje.,complain
Nic nezmůžeš!,complain
To je strašné.,complain
Je to směšné.,complain
Hrůza.,complain
To vůbec za nic nestojí.,complain
Seru na tebe.,insult
To jsou ale kecy.,insult
Jsi sračka.,insult
To je svinstvo.,insult
Naser si.,insult
Hovadina.,insult
Tohle je na hovno.,insult
Ty jsi ale vůl.,insult
Jsi kráva.,insult
Vole,insult
Krávo,insult
Jdi do prdele!,insult
Píčo,insult
Drž hubu,insult
kurva,insult
To se mi líbí,praise
Funguje to pěkně.,praise
Opravdu super.,praise
Výborně.,praise
Jsi báječný.,praise
To je zábava,praise
to je super,praise
je to skvělé,praise
fantastické,praise
jsem potěšen,praise
mám z toho radost,praise
Vážím si toho,praise
wow,praise
rád to slyším,praise
Jsem smutný,unhappy
Není mi dobře,unhappy
cítím se špatně,unhappy
Kolik ti je let?,how_old_are_you
Jak si stará?,how_old_are_you
Prozraď mi svůj věk.,how_old_are_you
"Nechceš mi říct, kolik ti je?",how_old_are_you
kolik ti je,how_old_are_you
Kde ses narodila?,where_were_you_born
Jaké je vaše místo narození?,where_were_you_born
Kde je tvé rodiště?,where_were_you_born
odkud jsi?,where_do_you_live
kde žiješ,where_do_you_live
kde bydlíš?,where_do_you_live
Máš nějaké sourozence?,do_you_have_any_siblings
Jsi jedináček?,do_you_have_any_siblings
Máš nějakého bratra?,do_you_have_any_siblings
Máš nějakou sestru?,do_you_have_any_siblings
Máš bratra či sestru?,do_you_have_any_siblings
Máš sestru či bratra?,do_you_have_any_siblings
Jakou máš ráda barvu?,favourite_color
Máš oblíbenou barvu?,favourite_color
Máš ráda zelenou,favourite_color
Jakou barvu preferuješ?,favourite_color
Jaký druh hudby máš ráda?,favourite_music
Máte rádi rock?,favourite_music
Co rád posloucháš?,favourite_music
Jaký druh hudby posloucháš?,favourite_music
Jaká je tvá oblíbená hudba?,favourite_music
Máš svůj oblíbený druh hudby?,favourite_music
Co za hudbu preferuješ?,favourite_music
Kdo je tvůj oblíbený herec.,favourite_actor
Jaká je vaše oblíbená herečka?,favourite_actor
Jaké herce máte rádi?,favourite_actor
Jaká je vaše oblíbená postava ve filmu?,favourite_actor
Jaký je tvůj oblíbený film?,favourite_film
Prozraď mi svůj nejoblíbenější film,favourite_film
Který film máte nejraději?,favourite_film
Co za film patří k tvým nejoblíbenějším?,favourite_film
Jaké máš koníčky?,favourite_hobbies
Jaké jsou tvé oblíbené koníčky?,favourite_hobbies
Co rád děláš ve volném čase?,favourite_hobbies
jaké máš zájmy?,favourite_hobbies
Řekni mi vtip,tell_me_joke
Přijdi s vtipem,tell_me_joke
Rád bych slyšel nějaký vtip,tell_me_joke
Rozesměj mě,tell_me_joke
Rozvesel mě,tell_me_joke
Udělej mi radost,tell_me_joke
Potěš mě,tell_me_joke
Znáš nějaký dobrý vtip?,tell_me_joke
Vtip by byl fajn,tell_me_joke
Poslechnu si vtip,tell_me_joke
Jaké je počasí?,what_is_the_weather_like
Jaká je předpověď na zítra?,what_is_the_weather_like
Jaké je dnes počasí?,what_is_the_weather_like
Mohl bys mi sdělit dnešní předpověď?,what_is_the_weather_like
"Můžeš mi říct, jaké je teď počasí?",what_is_the_weather_like
Jaké je u tebe počasí?,what_is_the_weather_like
Je pěkné počasí?,what_is_the_weather_like
Máme pěkný den?,what_is_the_weather_like
jaká je předpověď na dnešek?,what_is_the_weather_like
Víš jaké je počasí?,what_is_the_weather_like
Ahoj,hello
Dobrý den,hello
Zdravím,hello
čau,hello
Dobré odpoledne,hello
Dobré ráno,hello
Nazdar,hello
čus,hello
zdar,hello
kde je nejbližší náborové středisko,where_recruit
nemám rád zbraně,_garbage
nesnáším armádu,_garbage
jdi se zabít,insult
jak velká je česká armáda,how_big_czech_army
kolik má armáda vojáků,how_big_czech_army
kolik je vojáků v armádě,how_big_czech_army
mohl bych být pilot,free_positions
chci být pilot,free_positions
chci být výsadkář,free_positions
jak se mohu přihlásit,where_to_start
jsem ztracený,what_can_i_ask
jak je armáda ČR veliká?,how_big_czech_army
kolik členů má naše armáda?,how_big_czech_army
jak početná je česká armáda,how_big_czech_army
kdy začíná výcvik,what_is_kzp
kde se nacvičují střelby,what_is_kzp
jak dlouho trvá přijímací proces,what_is_kzp
jak často jsou cvičení záloh,how_often_backup_training
kdy mají zálohy cvičení,how_often_backup_training
jak často musím na cvičení jako záložák,how_often_backup_training
Jak často probíhá přezkoušení?,how_often_backup_training
Jak často probíhá fyzické přezkoušeni?,how_often_backup_training
jaké jsou nároky na fyzičku,physical_tests_details
co musím mít za vzdělání,what_skills
jaké vzdělání požadujete,what_skills
jaký je průměrný plat,what_salary_for_me
kolik si tak průměrně vydělám,what_salary_for_me
kolik peněz má většina vojáků,what_salary_for_me
průměrná mzda vojáka,what_salary_for_me
moznosti pro zeny v armade,women_in_army
kdo tě stvořil,where_were_you_born
kde tě vytvořili,where_were_you_born
v kolika letech můžu nastoupit do armády,age_upper_limit
jak se můžu dostat do armády?,where_to_start
"mám oční vadu, můžu I tak do armády?",health_check_eye_glasses
máš ráda putina?,stupid_question
kdy platím školné na UO,paying_for_education_in_case_failure_at_the_defense_university
musím platit školné na UO,paying_for_education_in_case_failure_at_the_defense_university
platí se školné na univerzitě obrany,paying_for_education_in_case_failure_at_the_defense_university
dostane zaměstnavatel nějakou kompenzaci během mého výcviku,employer_compensation
má zaměstnavatel nárok na finanční kompenzaci,employer_compensation
má můj zaměstnavatel právo na odškodnění když budu na výcviku,employer_compensation
jak je to s placením zdravka během výcviku,health_and_social
musím platit zdravotní a sociální během výcviku,health_and_social
výcvik a zdravotní pojištění,health_and_social
výcvik a sociální pojištění,health_and_social
zdravko když jsem na výcviku,health_and_social
co se sociálním pojištěním během výcviku,health_and_social
jak je to s daněma když jsem na výcviku,taxes_and_training
jak můžu vstoupit do armády,where_to_start
mohu vstoupit do armády?,where_to_start
chtěl bych vědět jak vypadá nábor,are_there_tests
jaké máš volné pozice,search_job_position
volné pozice,search_job_position
moc děkuju za pomoc,thank_you
řekni ještě jeden,tell_me_joke
řekni další,tell_me_joke
jaké jsou hodnosti,what_ranks_are_there
můžu do armády když jsem diabetik,diabetes
mám diabetes,diabetes
vezmete diabetika,diabetes
může do armády vstoupit diabetik,diabetes
co když mám diabetes,diabetes
je problém když jsem diabetik,diabetes
berete do armády i diabetiky,diabetes
konec studia na univerzitě obrany,paying_for_education_in_case_failure_at_the_defense_university
ukončení studia na univerzitě obrany,paying_for_education_in_case_failure_at_the_defense_university
mám naslouchátka,bad_hearing
nosím naslouchátko,bad_hearing
mám plnovous,beards_and_moustaches
musím se oholit,beards_and_moustaches
musím se ostříhat,hair
loučím se,hello
jsi sexy,stupid_question
nazdárek,hello
už musím jít,hello
jaká je nejlépe placená pozice,best_paid_position
kdo má v armádě největší plat,best_paid_position
kde mě nejlíp zaplatíte,best_paid_position
kdo má nejvyšší plat,best_paid_position
kdo je nejlíp placený,best_paid_position
vyhledat znovu,search_job_position
kolik týdnů dovolené máte,what_benefits
kdo tě naprogramoval adélo,where_were_you_born
kde tě napsali,where_were_you_born
KZP,what_is_kzp
DVC,dvc_recruit
detaily o fyzických testech,physical_tests_details
detaily fyzických testů,physical_tests_details
detaily k fyzickým testům,physical_tests_details
kompenzace pro zaměstnavatele,employer_compensation
dostane zaměstnavatel nějakou kompenzaci,employer_compensation
finanční kompenzace pro zaměstnavatele,employer_compensation
musím platit daně během výcviku,taxes_and_training
LGBT komunita v armádě,lgbtqia
co když jsem součástí LGBT komunity,lgbtqia
kolik peněz má major,what_salary_for_me
jaký plat má poručík,what_salary_for_me
jakou mzdu má lékař,what_salary_for_me
kolik peněz mají výsadkáři,what_salary_for_me
kolik berou kuchaři v ačr,what_salary_for_me
kolik má major,what_salary_for_me
jaký plat má třeba plukovník,what_salary_for_me
kolik platíte doktorům,what_salary_for_me
na jaké peníze si u vás člověk přijde,what_salary_for_me
kolik mají kapitáni,what_salary_for_me
jaký plat mají tankisti v armádě,what_salary_for_me
s jakými zbraněmi se naučím zacházet,what_guns_in_army
co je to NATO,cz_in_nato
co je nato,cz_in_nato
je dobře že jsme členem nato?,cz_in_nato
měli bychom vystoupit z nato,cz_in_nato
je NATO dobry nebo ne,cz_in_nato
jsme členy nato?,cz_in_nato
co se stane když rusko zaútočí na polsko,cz_in_nato
článek 5,cz_in_nato
článek pět,cz_in_nato
kdy jsme vstoupili do NATO,cz_in_nato
co nabízíte za pozice,search_job_position
jsi fešanda,praise
jsi pěkná,praise
hodně fail,insult
trochu cringe,insult
to je nanic,unhappy
pěkně shit,insult
kolik dostanu,what_salary_for_me
nestihl jsem telefonát,missed_call_from_recruiter
zmeškaný telefonát,missed_call_from_recruiter
chci střílet,snipers
mám jen ZŠ,only_elementary_school_finished
stačí ZŠ,only_elementary_school_finished
špatně vidím,health_check_eye_glasses
jak často musím na prohlídku,length_of_legitimacy_of_health_check
"je mi 17, můžu do armády",age_upper_limit
můžu do armády v 16 letech,age_upper_limit
co když je mi 17 let,age_upper_limit
mám nemocná játra,hyperbilirubinemia
můžu do armády s onemocněním jater,hyperbilirubinemia
mám křivou páteř,scoliosis
poškozená páteř,scoliosis
jsou v armádě psi,free_positions
máte psy,free_positions
co když mám plombu,teeth
můžu do armády s plombou,teeth
jaké jsou povolené účesy,hair
jaký můžu mít účes,hair
můžu do armády když měřím 170,height
mám 165 centimetrů,height
co když měřím dva metry,height
měřím 175 centimetrů,height
kdo jsi,what_is_your_name
vysvětli mi pojem armáda,what_is_army
vysvětlení slova armáda,what_is_army
uvař mi kafe,_garbage
dal bych si toast,_garbage
potřebuji panáka,_garbage
od září v ní působí několik odborníků Mezinárodní agentury,_garbage
v létě nebo na vánoce,_garbage
prosím vás,_garbage
jeden z prvních kontaktů se světem,_garbage
Hala s textilem která se vzňala v Plzni v sobotu,_garbage
já mám rád pivo,_garbage
proč bychom se netěšili,_garbage
když nám pan bůh zdraví dá,_garbage
pracovat se musí,_garbage
